x	y	z	Ax	Ay	Az
3.3116014731935400e-02	-2.9372849242012299e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.5544530302286148e-03
3.3256666947602050e-02	-2.9179779451997049e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.3821406587958336e-03
3.3065184258973403e-02	-2.8364839091904598e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.5542965680360794e-03
3.3205836474640052e-02	-2.8171769301889348e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.3825746551156044e-03
3.3346488690306701e-02	-2.7978699511874098e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.2113565877079964e-03
3.0242373481902202e-02	-1.3952363002427999e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.5601918399333954e-03
3.0260107395156000e-02	-1.4101290446683949e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.4088249132037163e-03
3.0147952493414652e-02	-1.4014244005737250e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.5600987076759338e-03
3.0277841308409801e-02	-1.4250217890939901e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.2655493170022982e-03
3.0165686406668453e-02	-1.4163171449993201e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.4138503298163414e-03
3.0053531504927102e-02	-1.4076125009046500e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.5599906742572784e-03
1.3952363002427999e-02	3.0242373481902202e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.4174214601516715e-03
1.4101290446683949e-02	3.0260107395156000e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.2557843737304211e-03
1.4014244005737250e-02	3.0147952493414652e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.4175024852156639e-03
1.4250217890939901e-02	3.0277841308409801e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.0942855887115002e-03
1.4163171449993201e-02	3.0165686406668453e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.2545783109962940e-03
1.4076125009046500e-02	3.0053531504927102e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.4175895638763905e-03
3.3166845209961097e-02	3.0380859370583600e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.1811384037137040e-03
3.3256666950133899e-02	2.9179779441228849e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.1370705477893353e-03
3.3116014736838298e-02	2.9372849217288097e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.1809065043926239e-03
3.3346488690306701e-02	2.7978699511874098e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.1024830900132656e-03
3.3205836477011100e-02	2.8171769287933350e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.1478790119290352e-03
3.3065184263715498e-02	2.8364839063992598e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.1806508563458920e-03
3.0380859370583600e-03	-3.3166845209961097e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.4958774968981743e-03
2.9179779441228849e-03	-3.3256666950133899e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.3245821297168732e-03
2.9372849217288097e-03	-3.3116014736838298e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.4960153326392174e-03
2.7978699511874098e-03	-3.3346488690306701e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.1551121547818167e-03
2.8171769287933350e-03	-3.3205836477011100e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.3253784105181694e-03
2.8364839063992598e-03	-3.3065184263715498e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.4961587563157099e-03
3.0242373484057498e-02	1.3952363005292200e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.1721106283366689e-03
3.0147952495375399e-02	1.4014244008728950e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.1717986352741718e-03
3.0260107396233599e-02	1.4101290448116050e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.0123934634029865e-03
3.0053531506693300e-02	1.4076125012165701e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.1714596338570118e-03
3.0165686407551500e-02	1.4163171451552801e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.0108432769775391e-03
3.0277841308409700e-02	1.4250217890939901e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8530129715800285e-03
1.3952363005292200e-02	-3.0242373484057498e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.4996651858091354e-03
1.4014244008728950e-02	-3.0147952495375399e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.4998346865177155e-03
1.4101290448116050e-02	-3.0260107396233651e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.3498563617467880e-03
1.4076125012165701e-02	-3.0053531506693300e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.5000135004520416e-03
1.4163171451552801e-02	-3.0165686407551552e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.3553129807114601e-03
1.4250217890939901e-02	-3.0277841308409801e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.2084434106945992e-03
1.9214482205558998e-02	2.7204287549828701e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7799629101064063e-05
1.9101770728474202e-02	2.7210667576480198e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7466484829783440e-05
1.9155376502462851e-02	2.7342129453525550e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.3912758479127660e-05
1.8989059251389401e-02	2.7217047603131699e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.7108507715165615e-05
1.9042665025378051e-02	2.7348509480177051e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	3.4363481972832233e-05
1.9096270799366700e-02	2.7479971357222400e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.0121028026333080e-04
2.7204287549828801e-02	-1.9214482205558998e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.0574435815215109e-02
2.7210667576480302e-02	-1.9101770728474202e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.0574477724730968e-02
2.7342129453525550e-02	-1.9155376502462899e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.0387389920651914e-02
2.7217047603131799e-02	-1.8989059251389401e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.0574471205472944e-02
2.7348509480177051e-02	-1.9042665025378103e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.0389146395027637e-02
2.7479971357222299e-02	-1.9096270799366800e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.0202606208622454e-02
1.7940064338984801e-02	-2.6854207472836601e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.0574618354439735e-02
1.7857043695921553e-02	-2.6959057782460751e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.0419061407446861e-02
1.7855382962520552e-02	-2.6779550616789400e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.0574422776699066e-02
1.7774023052858301e-02	-2.7063908092084900e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.0267231613397598e-02
1.7772362319457301e-02	-2.6884400926413549e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.0425710119307041e-02
1.7770701586056301e-02	-2.6704893760742199e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.0574198327958582e-02
2.6854207472836601e-02	1.7940064338984801e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.5048734793672338e-05
2.6959057782460751e-02	1.7857043695921553e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.1793757332488894e-04
2.6779550616789400e-02	1.7855382962520552e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.4459702369058505e-05
2.7063908092084900e-02	1.7774023052858301e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.7810014327988034e-04
2.6884400926413549e-02	1.7772362319457301e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.1840822591912001e-04
2.6704893760742199e-02	1.7770701586056301e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.3827312513021752e-05
2.1094477278459801e-03	3.2226458043277902e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.4296315647661695e-03
2.0734399324536350e-03	3.2119462621507951e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.4299929179251194e-03
1.9851245865145049e-03	3.2275750751569902e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.4618613794445992e-03
2.0374321370612899e-03	3.2012467199738000e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.4303817451000214e-03
1.9491167911221598e-03	3.2168755329799952e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.4719168692827233e-03
1.8608014451830300e-03	3.2325043459861903e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.4976018145680419e-03
3.2226458043277902e-02	-2.1094477278459801e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.5521070286631567e-03
3.2119462621507951e-02	-2.0734399324536350e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.5517978295683861e-03
3.2275750751569902e-02	-1.9851245865145101e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.3920843899250031e-03
3.2012467199738000e-02	-2.0374321370612899e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.5514569655060785e-03
3.2168755329799952e-02	-1.9491167911221650e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.3964522927999496e-03
3.2325043459861903e-02	-1.8608014451830400e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.2352077588438988e-03
2.8963655203416101e-02	-1.4286393704050901e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.5581690073013306e-03
2.8944182370342051e-02	-1.4418707055527251e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.5449088364839554e-03
2.8852990552248152e-02	-1.4264079658711799e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.5578914731740952e-03
2.8924709537268001e-02	-1.4551020407003601e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.5308272391557693e-03
2.8833517719174098e-02	-1.4396393010188149e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.5508255288004875e-03
2.8742325901080199e-02	-1.4241765613372700e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.5575887933373451e-03
1.4286393704050901e-02	2.8963655203416101e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.4192473180592060e-03
1.4418707055527251e-02	2.8944182370342051e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.2391528151929379e-03
1.4264079658711799e-02	2.8852990552248152e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.4195150732994080e-03
1.4551020407003601e-02	2.8924709537268001e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.0603384152054795e-03
1.4396393010188149e-02	2.8833517719174098e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.2409479394555092e-03
1.4241765613372700e-02	2.8742325901080199e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.4197837598621845e-03
2.1094477227555000e-03	-3.2226458045367702e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.4984898567199707e-03
1.9851245839692701e-03	-3.2275750752614803e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.3419112488627434e-03
2.0734399272492703e-03	-3.2119462623259404e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.4988297894597054e-03
1.8608014451830400e-03	-3.2325043459861903e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.1887831911444647e-03
1.9491167884630400e-03	-3.2168755330506504e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.3472067490220070e-03
2.0374321317430401e-03	-3.2012467201151099e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.4991911426186544e-03
3.2226458045367702e-02	2.1094477227555000e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.1766014657914639e-03
3.2275750752614803e-02	1.9851245839692748e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.2313962951302528e-03
3.2119462623259404e-02	2.0734399272492703e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.1759989000856876e-03
3.2325043459861903e-02	1.8608014451830500e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.2845883183181286e-03
3.2168755330506504e-02	1.9491167884630452e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.2400920540094376e-03
3.2012467201151099e-02	2.0374321317430401e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.1753469742834559e-03
2.8963655202937099e-02	1.4286393707603101e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.1666139625012875e-03
2.8852990551541200e-02	1.4264079662218002e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.1659420132637024e-03
2.8944182370102552e-02	1.4418707057303401e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9917283467948437e-03
2.8742325900145301e-02	1.4241765616832901e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.1652067340910435e-03
2.8833517718706653e-02	1.4396393011918300e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9930890090763560e-03
2.8924709537268001e-02	1.4551020407003699e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8186583444476128e-03
1.4286393707603101e-02	-2.8963655202937099e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.5025811567902565e-03
1.4264079662218002e-02	-2.8852990551541200e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.5029397159814835e-03
1.4418707057303401e-02	-2.8944182370102552e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.4914145991206169e-03
1.4241765616832901e-02	-2.8742325900145301e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.5033243522047997e-03
1.4396393011918300e-02	-2.8833517718706653e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.4977364167571068e-03
1.4551020407003699e-02	-2.8924709537268001e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.4790540859103203e-03
1.7940064333478001e-02	2.6854207479966800e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.1899027564795688e-05
1.7855382956575301e-02	2.6779550623533002e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.1169590986100950e-05
1.7857043693168151e-02	2.6959057786025850e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.3248407049104571e-04
1.7770701579672601e-02	2.6704893767099201e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.0368977352045470e-05
1.7772362316265451e-02	2.6884400929592052e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.3356306590139866e-04
1.7774023052858301e-02	2.7063908092084900e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	3.0504050664603705e-04
2.6854207479966800e-02	-1.7940064333478001e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.0573564097285272e-02
2.6779550623533051e-02	-1.7855382956575301e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.0573361068964005e-02
2.6959057786025850e-02	-1.7857043693168151e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.0418524034321306e-02
2.6704893767099301e-02	-1.7770701579672601e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.0573127306997778e-02
2.6884400929592100e-02	-1.7772362316265451e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.0425185784697533e-02
2.7063908092084900e-02	-1.7774023052858301e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.0267256759107113e-02
1.7940064338984801e-02	-2.6854207472836601e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.0574618354439735e-02
1.8033699911343549e-02	-2.6917270625816701e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.0574796237051487e-02
1.7857043695921553e-02	-2.6959057782460751e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.0419061407446861e-02
1.8127335483702298e-02	-2.6980333778796800e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.0574945248663425e-02
1.7950679268280298e-02	-2.7022120935440850e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.0418985038995743e-02
1.7774023052858301e-02	-2.7063908092084900e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-1.0267231613397598e-02
2.6854207472836601e-02	1.7940064338984801e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.5048734793672338e-05
2.6917270625816701e-02	1.8033699911343549e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.5588960094610229e-05
2.6959057782460751e-02	1.7857043695921553e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.1793757332488894e-04
2.6980333778796800e-02	1.8127335483702298e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.6092783779604360e-05
2.7022120935440850e-02	1.7950679268280298e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-2.0993217185605317e-04
2.7063908092084900e-02	1.7774023052858301e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-3.7810014327988034e-04
2.1094477278459801e-03	3.2226458043277902e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.4296315647661695e-03
1.9851245865145049e-03	3.2275750751569902e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.4618613794445992e-03
2.1590069358012900e-03	3.2327890121614050e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.4292916320264339e-03
1.8608014451830300e-03	3.2325043459861903e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.4976018145680419e-03
2.0346837944698148e-03	3.2377182829906051e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.4509541951119900e-03
2.2085661437565999e-03	3.2429322199950199e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.4289731197059155e-03
3.2226458043277902e-02	-2.1094477278459801e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.5521070286631567e-03
3.2275750751569902e-02	-1.9851245865145101e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.3920843899250031e-03
3.2327890121614050e-02	-2.1590069358012900e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.5524013265967369e-03
3.2325043459861903e-02	-1.8608014451830400e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.2352077588438988e-03
3.2377182829906051e-02	-2.0346837944698200e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.3943922072649002e-03
3.2429322199950199e-02	-2.2085661437565999e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.5526695474982279e-03
2.8963655203416101e-02	-1.4286393704050901e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.5581690073013306e-03
2.9076277564120151e-02	-1.4294190210125349e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.5584279149770737e-03
2.8944182370342051e-02	-1.4418707055527251e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.5449088364839554e-03
2.9188899924824201e-02	-1.4301986716199800e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.5586644709110277e-03
2.9056804731046101e-02	-1.4426503561601699e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.5370559245347977e-03
2.8924709537268001e-02	-1.4551020407003601e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.5308272391557693e-03
1.4286393704050901e-02	2.8963655203416101e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.4192473180592060e-03
1.4294190210125349e-02	2.9076277564120151e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.4190163500607022e-03
1.4418707055527251e-02	2.8944182370342051e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.2391528151929379e-03
1.4301986716199800e-02	2.9188899924824201e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.4187900386750698e-03
1.4426503561601699e-02	2.9056804731046101e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.2443440072238445e-03
1.4551020407003601e-02	2.8924709537268001e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	5.0603384152054795e-03
3.2226458045367702e-02	2.1094477227555000e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.1766014657914639e-03
3.2327890124024601e-02	2.1590069308675499e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.1771602593362331e-03
3.2275750752614803e-02	1.9851245839692748e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.2313962951302528e-03
3.2429322202681500e-02	2.2085661389795999e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.1776780746877193e-03
3.2377182831271702e-02	2.0346837920813248e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.2190860733389854e-03
3.2325043459861903e-02	1.8608014451830500e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.2845883183181286e-03
2.1094477227555000e-03	-3.2226458045367702e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.4984898567199707e-03
2.1590069308675451e-03	-3.2327890124024601e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.4981778636574745e-03
1.9851245839692701e-03	-3.2275750752614803e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.3419112488627434e-03
2.2085661389795899e-03	-3.2429322202681500e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.4978817030787485e-03
2.0346837920813148e-03	-3.2377182831271702e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.3433017134666443e-03
1.8608014451830400e-03	-3.2325043459861903e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.1887831911444647e-03
2.8963655202937099e-02	1.4286393707603101e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.1666139625012875e-03
2.8944182370102552e-02	1.4418707057303401e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9917283467948437e-03
2.9076277563873147e-02	1.4294190213693651e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.1672551780939102e-03
2.8924709537268001e-02	1.4551020407003699e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.8186583444476128e-03
2.9056804731038600e-02	1.4426503563393950e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.9971938133239746e-03
2.9188899924809199e-02	1.4301986719784200e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-5.1678442396223536e-03
1.4286393707603101e-02	-2.8963655202937099e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.5025811567902565e-03
1.4418707057303401e-02	-2.8944182370102552e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.4914145991206169e-03
1.4294190213693651e-02	-2.9076277563873147e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.5022468119859695e-03
1.4551020407003699e-02	-2.8924709537268001e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.4790540859103203e-03
1.4426503563393950e-02	-2.9056804731038600e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.4828417748212814e-03
1.4301986719784200e-02	-2.9188899924809199e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-8.5019329562783241e-03
1.7940064333478001e-02	2.6854207479966800e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.1899027564795688e-05
1.7857043693168151e-02	2.6959057786025850e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.3248407049104571e-04
1.8033699906321553e-02	2.6917270633273399e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	-4.2592146201059222e-05
1.7774023052858301e-02	2.7063908092084900e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	3.0504050664603705e-04
1.7950679266011703e-02	2.7022120939332449e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.2358982348814607e-04
